ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,Sexo_num,Regiao_brk,email
0033826060,17,39,L01,18,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0033826133,8,46,N03,25,1050.01,11,0,Prata,1,Norte,fake_email@corporate.co
0033826850,4,58,L02,19,600.01,4,0,Prata,1,Leste,fake_email@corporate.co
0033826907,10,64,N02,13,2067,6,0,Prata,0,Norte,fake_email@corporate.co
0033827962,8,46,N03,28,50.01,9,0,Prata,1,Norte,fake_email@corporate.co
0033828268,,74,CO04,53,1500,13,0,Prata,1,Centro-0este,fake_email@corporate.co
0033828730,8,39,L01,12,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
0033829353,11,69,N02,25,1000,2,1,Prata,1,Norte,fake_email@corporate.co
0033829574,6,67,N02,12,14300,8,0,Ouro,0,Norte,fake_email@corporate.co
0033829868,15,35,L01,26,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
0033830238,10,35,L01,26,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0033831919,6,44,CO02,34,0.01,10,0,Bronze,0,Centro-0este,fake_email@corporate.co
0033832710,5,55,N02,12,3500,1,0,Prata,1,Norte,fake_email@corporate.co
0033833210,7,61,L02,35,2021.07,8,0,Prata,1,Leste,fake_email@corporate.co
0033835833,10,41,N02,12,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0033839278,,66,S01,15,2500,8,0,Prata,1,Sul,fake_email@corporate.co
0033841060,1,75,CO02,52,6000,2,0,Ouro,1,Centro-0este,fake_email@corporate.co
0033841582,8,65,L01,01,2000,1,0,Prata,0,Leste,fake_email@corporate.co
0033845251,15,55,L01,12,9500.01,5,0,Ouro,1,Leste,fake_email@corporate.co
0033848773,,31,N03,38,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0033849230,6,61,N03,32,6000,2,0,Ouro,1,Norte,fake_email@corporate.co
0033850409,5,75,L01,52,10000,4,0,Ouro,1,Leste,fake_email@corporate.co
0033850514,12,48,O,24,0.01,8,0,Bronze,0,0este,fake_email@corporate.co
0033851251,11,41,CO01,34,5400,1,0,Ouro,1,Centro-0este,fake_email@corporate.co
0033851707,11,50,N03,23,0.01,4,0,Bronze,1,Norte,fake_email@corporate.co
0033853270,5,32,N01,02,0.01,4,0,Bronze,1,Norte,fake_email@corporate.co
0033853807,5,37,L01,29,200,12,0,Prata,0,Leste,fake_email@corporate.co
0033854536,6,69,L01,14,6000,1,0,Ouro,0,Leste,fake_email@corporate.co
0033856598,4,62,L01,09,12160.99,5,0,Ouro,1,Leste,fake_email@corporate.co
0033862199,9,62,CO02,35,50,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0033864779,14,38,CO04,19,0.01,8,1,Bronze,1,Centro-0este,fake_email@corporate.co
0033865279,13,59,L02,14,3000,9,0,Prata,99,Leste,fake_email@corporate.co
0033865953,5,34,L01,21,0.01,8,1,Bronze,0,Leste,fake_email@corporate.co
0033867387,6,63,O,23,6000,1,0,Ouro,1,0este,fake_email@corporate.co
0033868588,10,,N02,02,600.01,9,1,Prata,1,Norte,fake_email@corporate.co
0033869126,13,55,L01,27,6053.35,7,1,Ouro,1,Leste,fake_email@corporate.co
0033870760,10,36,L01,09,1800,8,0,Prata,99,Leste,fake_email@corporate.co
0033871007,4,69,L01,07,6255.7,4,0,Ouro,0,Leste,fake_email@corporate.co
0033872542,5,61,L02,34,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0033872780,5,34,L01,27,420,1,0,Prata,0,Leste,fake_email@corporate.co
0033874723,11,64,CO04,08,6053.34,4,1,Ouro,1,Centro-0este,fake_email@corporate.co
0033874812,11,46,CO02,17,0.01,4,0,Bronze,1,Centro-0este,fake_email@corporate.co
0033876319,10,73,L01,31,2500,5,0,Prata,0,Leste,fake_email@corporate.co
0033878060,6,69,L02,09,6000,7,0,Ouro,99,Leste,fake_email@corporate.co
0033879997,12,56,N03,08,6600.01,4,1,Ouro,1,Norte,fake_email@corporate.co
0033880561,9,54,L01,08,2700,5,0,Prata,99,Leste,fake_email@corporate.co
0033880910,8,60,CO02,52,0.01,7,0,Bronze,0,Centro-0este,fake_email@corporate.co
0033882769,13,42,CO02,44,0.01,18,1,Bronze,0,Centro-0este,fake_email@corporate.co
0033883579,6,48,N03,38,300,11,0,Prata,1,Norte,fake_email@corporate.co
0033883765,9,62,CO02,32,4884.25,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0033887590,9,63,L02,37,1000,5,1,Prata,1,Leste,fake_email@corporate.co
0033887981,12,44,N02,38,0.01,7,1,Bronze,1,Norte,fake_email@corporate.co
0033889283,6,,L02,42,0.01,4,0,Bronze,0,Leste,fake_email@corporate.co
0033889453,2,58,N02,14,12000.01,8,0,Ouro,1,Norte,fake_email@corporate.co
0033889593,8,75,CO01,11,500,10,1,Prata,1,Centro-0este,fake_email@corporate.co
0033889801,8,,L01,01,6053.34,4,0,Ouro,0,Leste,fake_email@corporate.co
0033892160,12,,CO01,51,3000,4,0,Prata,0,Centro-0este,fake_email@corporate.co
0033892799,11,52,L02,09,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0033897251,8,48,L02,25,3920,1,0,Prata,1,Leste,fake_email@corporate.co
0033897936,6,54,O,19,0.01,8,0,Bronze,0,0este,fake_email@corporate.co
0033897960,8,37,L01,31,0.01,5,0,Bronze,99,Leste,fake_email@corporate.co
0033899661,14,74,CO04,51,10000,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0033900082,10,76,L02,06,2500,2,0,Prata,99,Leste,fake_email@corporate.co
0033902255,6,54,CO02,33,600,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0033903324,13,57,L02,19,3000,8,1,Prata,1,Leste,fake_email@corporate.co
0033906811,,62,L01,12,2000,8,0,Prata,1,Leste,fake_email@corporate.co
0033907036,9,40,S01,52,0.01,,1,Bronze,1,Sul,fake_email@corporate.co
0033907699,6,44,L02,44,420,9,0,Prata,99,Leste,fake_email@corporate.co
0033908873,9,47,N02,32,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0033910096,12,79,S03,13,10000,,1,Ouro,1,Sul,fake_email@corporate.co
0033911645,9,58,N02,25,12106.69,7,0,Ouro,1,Norte,fake_email@corporate.co
0033911882,7,71,L01,07,50.01,8,0,Prata,0,Leste,fake_email@corporate.co
0033912617,13,46,CO01,32,0.01,7,1,Bronze,0,Centro-0este,fake_email@corporate.co
0033913630,10,62,N02,12,3000.01,8,0,Prata,1,Norte,fake_email@corporate.co
0033913982,5,61,CO01,38,1500,4,0,Prata,99,Centro-0este,fake_email@corporate.co
0033916019,1,52,CO04,05,3000,5,0,Prata,0,Centro-0este,fake_email@corporate.co
0033917147,7,46,CO04,33,300,0,0,Prata,0,Centro-0este,fake_email@corporate.co
0033918224,7,26,L02,19,1200,1,0,Prata,99,Leste,fake_email@corporate.co
0033918585,12,,N02,28,1540,9,1,Prata,1,Norte,fake_email@corporate.co
0033919603,11,59,S02,10,6107.64,6,0,Ouro,1,Sul,fake_email@corporate.co
0033920822,10,45,N02,44,20826.25,3,0,Platino,0,Norte,fake_email@corporate.co
0033921365,6,40,L02,54,660,9,1,Prata,1,Leste,fake_email@corporate.co
0033922299,9,56,L01,27,0.01,6,0,Bronze,0,Leste,fake_email@corporate.co
0033922795,10,51,L01,28,1000,5,0,Prata,1,Leste,fake_email@corporate.co
0033926537,13,34,S02,25,0.01,8,1,Bronze,1,Sul,fake_email@corporate.co
0033926707,9,73,L01,09,41000,1,0,Platino,1,Leste,fake_email@corporate.co
0033926960,8,50,L01,01,6000,1,0,Ouro,1,Leste,fake_email@corporate.co
0033928513,6,73,CO01,33,9053.35,13,1,Ouro,1,Centro-0este,fake_email@corporate.co
0033929900,6,57,L01,14,6000,1,0,Ouro,0,Leste,fake_email@corporate.co
0033930569,5,61,N03,37,6053.35,21,0,Ouro,1,Norte,fake_email@corporate.co
0033933932,10,58,N03,08,0.01,10,1,Bronze,1,Norte,fake_email@corporate.co
0033934394,9,51,L01,09,6000,2,0,Ouro,0,Leste,fake_email@corporate.co
0033935323,8,46,L01,35,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0033937270,9,60,L02,14,11000,1,0,Ouro,99,Leste,fake_email@corporate.co
0033938500,3,50,L01,20,480,10,0,Prata,99,Leste,fake_email@corporate.co
0033938632,6,48,N02,44,6315,5,0,Ouro,99,Norte,fake_email@corporate.co
0033938713,15,60,L01,21,20194.13,12,0,Platino,1,Leste,fake_email@corporate.co
0033939817,8,69,L01,08,6000,3,0,Ouro,0,Leste,fake_email@corporate.co
0033941250,9,63,O,06,3000,8,0,Prata,0,0este,fake_email@corporate.co
0033941773,6,45,CO04,,3052.66,,0,Prata,1,Centro-0este,fake_email@corporate.co
0033942958,9,49,CO04,27,6105.32,24,0,Ouro,0,Centro-0este,fake_email@corporate.co
0033949197,5,35,L02,50,1000,4,1,Prata,1,Leste,fake_email@corporate.co
0033949561,9,38,S03,29,0.01,7,0,Bronze,1,Sul,fake_email@corporate.co
0033950624,8,58,O,18,3000,8,1,Prata,1,0este,fake_email@corporate.co
0033951310,7,,L01,17,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0033951949,6,35,CO01,33,1000,5,0,Prata,0,Centro-0este,fake_email@corporate.co
0033953771,10,,N02,35,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0033954972,11,55,L01,10,18158.67,7,0,Ouro,1,Leste,fake_email@corporate.co
0033955626,11,55,L01,40,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0033956010,8,36,CO04,47,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0033956517,4,79,N02,08,6000,2,0,Ouro,1,Norte,fake_email@corporate.co
0033956894,9,44,L01,12,6000,1,1,Ouro,1,Leste,fake_email@corporate.co
0033959303,5,52,L02,14,20754.14,3,0,Platino,1,Leste,fake_email@corporate.co
0033961588,8,37,CO03,,0.01,,1,Bronze,1,Centro-0este,fake_email@corporate.co
0033961766,12,50,S02,25,0.01,5,0,Bronze,1,Sul,fake_email@corporate.co
0033963653,7,59,L01,04,6107.64,,0,Ouro,1,Leste,fake_email@corporate.co
0033963793,11,62,N02,02,0.01,8,0,Bronze,1,Norte,fake_email@corporate.co
0033964722,6,67,CO03,,6000,6,0,Ouro,99,Centro-0este,fake_email@corporate.co
0033964862,11,36,S02,38,0.01,8,0,Bronze,1,Sul,fake_email@corporate.co
0033965117,14,51,N03,51,9000,7,1,Ouro,1,Norte,fake_email@corporate.co
0033967616,12,,L01,28,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0033967950,,,N03,37,50,7,1,Prata,1,Norte,fake_email@corporate.co
0033968965,,70,N03,30,5000,11,0,Prata,1,Norte,fake_email@corporate.co
0033969600,,51,CO02,09,12106.7,7,0,Ouro,99,Centro-0este,fake_email@corporate.co
0033969856,8,35,L02,28,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0033972180,14,34,CO01,38,0.01,6,1,Bronze,1,Centro-0este,fake_email@corporate.co
0033975244,12,50,CO01,52,2000,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0033978529,8,41,CO02,12,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0033979126,10,52,CO01,33,20557.32,3,0,Platino,0,Centro-0este,fake_email@corporate.co
0033979614,9,61,L01,14,3000,2,1,Prata,1,Leste,fake_email@corporate.co
0033980329,12,34,CO02,04,0.01,7,0,Bronze,1,Centro-0este,fake_email@corporate.co
0033980744,5,72,N01,47,0.02,8,0,Prata,1,Norte,fake_email@corporate.co
0033981732,7,,CO02,05,6000,5,0,Ouro,1,Centro-0este,fake_email@corporate.co
0033983913,8,,S02,48,360,9,0,Prata,99,Sul,fake_email@corporate.co
0033984278,14,73,L01,01,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0033985444,,59,L02,28,7500,5,0,Ouro,1,Leste,fake_email@corporate.co
0033986440,,61,N02,22,20073.89,3,1,Platino,1,Norte,fake_email@corporate.co
0033988184,10,42,N03,19,12000,8,0,Ouro,1,Norte,fake_email@corporate.co
0033988621,9,68,L01,04,6000,15,0,Ouro,99,Leste,fake_email@corporate.co
0033988893,9,50,,22,4000,1,0,Prata,1,,fake_email@corporate.co
0033989709,8,58,L01,31,0.01,7,0,Bronze,0,Leste,fake_email@corporate.co
0033991223,7,59,L01,08,18106.7,7,0,Ouro,1,Leste,fake_email@corporate.co
0033996080,8,60,L01,28,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0033996942,5,50,CO02,25,0.02,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0033997566,3,46,L01,18,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0033998422,10,72,L01,03,6500,18,0,Ouro,99,Leste,fake_email@corporate.co
0034001499,4,34,L02,10,0.01,7,0,Bronze,1,Leste,fake_email@corporate.co
0034003416,12,75,N02,22,200,11,0,Prata,1,Norte,fake_email@corporate.co
0034004781,8,60,L01,44,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0034005109,8,50,L01,20,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0034005923,6,57,N03,12,20062.97,3,0,Platino,0,Norte,fake_email@corporate.co
0034008183,9,,O,06,9000,3,0,Ouro,1,0este,fake_email@corporate.co
0034008299,17,38,S03,35,0.01,18,1,Bronze,0,Sul,fake_email@corporate.co
0034008795,,76,L01,,3000,2,0,Prata,0,Leste,fake_email@corporate.co
0034011516,11,61,L01,03,3000,8,0,Prata,99,Leste,fake_email@corporate.co
0034011907,9,66,L02,13,2000,5,0,Prata,1,Leste,fake_email@corporate.co
0034014655,11,47,CO02,49,0.01,8,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034015309,8,52,S01,35,3000,5,0,Prata,1,Sul,fake_email@corporate.co
0034015716,13,63,CO04,38,2000,4,0,Prata,1,Centro-0este,fake_email@corporate.co
0034016348,6,71,N03,38,558.85,21,0,Prata,1,Norte,fake_email@corporate.co
0034016607,14,38,N03,41,500,9,0,Prata,1,Norte,fake_email@corporate.co
0034017379,13,37,CO04,02,2500,3,1,Prata,1,Centro-0este,fake_email@corporate.co
0034017530,7,66,L01,09,5000.01,2,0,Ouro,0,Leste,fake_email@corporate.co
0034017646,7,72,S03,27,19400,12,0,Ouro,0,Sul,fake_email@corporate.co
0034018006,7,,L01,27,100,8,0,Prata,99,Leste,fake_email@corporate.co
0034018340,7,48,L01,25,50,8,0,Prata,1,Leste,fake_email@corporate.co
0034019088,6,33,S01,37,1000,4,1,Prata,1,Sul,fake_email@corporate.co
0034019479,7,70,L01,09,5000,1,1,Prata,1,Leste,fake_email@corporate.co
0034019932,,,N02,22,0.01,8,1,Bronze,0,Norte,fake_email@corporate.co
0034020795,12,55,N02,08,0.01,7,1,Bronze,1,Norte,fake_email@corporate.co
0034022712,6,50,CO04,44,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0034024707,6,43,L01,14,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0034031959,11,68,O,27,0.01,11,0,Bronze,1,0este,fake_email@corporate.co
0034032300,8,67,L01,18,3000,2,0,Prata,0,Leste,fake_email@corporate.co
0034033064,,53,L01,40,6000,2,1,Ouro,0,Leste,fake_email@corporate.co
0034033730,6,63,L02,35,20097.78,3,0,Platino,1,Leste,fake_email@corporate.co
0034034303,6,38,S03,52,0.01,5,1,Bronze,1,Sul,fake_email@corporate.co
0034035385,4,49,L01,35,3000,3,0,Prata,0,Leste,fake_email@corporate.co
0034036071,8,31,L01,21,420,4,1,Prata,1,Leste,fake_email@corporate.co
0034037060,8,61,CO02,33,6000,15,0,Ouro,1,Centro-0este,fake_email@corporate.co
0034039160,18,51,L01,07,12105.32,7,1,Ouro,1,Leste,fake_email@corporate.co
0034039968,6,39,L01,44,3000,8,0,Prata,1,Leste,fake_email@corporate.co
0034041970,8,34,CO02,22,0.02,,1,Prata,1,Centro-0este,fake_email@corporate.co
0034042985,3,46,N02,28,8000,6,0,Ouro,99,Norte,fake_email@corporate.co
0034043337,3,70,CO02,35,6250,20,0,Ouro,99,Centro-0este,fake_email@corporate.co
0034048274,10,74,S02,01,12078.35,12,0,Ouro,1,Sul,fake_email@corporate.co
0034048797,12,38,S01,12,12000,2,1,Ouro,1,Sul,fake_email@corporate.co
0034050856,10,46,L02,24,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0034051844,9,61,N02,08,2250,4,0,Prata,1,Norte,fake_email@corporate.co
0034054673,7,60,L02,30,20148.2,4,0,Platino,1,Leste,fake_email@corporate.co
0034055815,9,68,L02,42,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0034057575,9,44,,24,3000,3,0,Prata,99,,fake_email@corporate.co
0034058610,9,55,L01,12,0.01,9,1,Bronze,1,Leste,fake_email@corporate.co
0034060118,9,,L02,14,4884.25,8,0,Prata,1,Leste,fake_email@corporate.co
0034061211,8,60,L01,12,879.57,11,0,Prata,1,Leste,fake_email@corporate.co
0034061459,6,36,CO02,01,45,2,1,Prata,1,Centro-0este,fake_email@corporate.co
0034061548,7,47,L01,12,1000,9,0,Prata,1,Leste,fake_email@corporate.co
0034062528,8,79,L02,23,10000,4,0,Ouro,1,Leste,fake_email@corporate.co
0034062900,12,44,CO02,12,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034064903,4,22,L01,08,1645,2,1,Prata,1,Leste,fake_email@corporate.co
0034067449,12,42,CO01,03,70000,,1,Platino,1,Centro-0este,fake_email@corporate.co
0034068046,,27,L01,51,1000,5,1,Prata,1,Leste,fake_email@corporate.co
0034068356,6,73,L02,05,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0034068852,4,48,L01,52,0.02,3,0,Prata,1,Leste,fake_email@corporate.co
0034070415,9,28,S02,48,0.01,4,1,Bronze,99,Sul,fake_email@corporate.co
0034074097,8,60,L01,51,6000,2,0,Ouro,0,Leste,fake_email@corporate.co
0034077797,9,43,CO03,,1000,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0034079846,9,31,N02,18,1655,6,1,Prata,1,Norte,fake_email@corporate.co
0034080550,13,21,L01,52,1000,1,1,Prata,1,Leste,fake_email@corporate.co
0034080879,7,68,L01,10,6053.35,,0,Ouro,99,Leste,fake_email@corporate.co
0034081441,4,33,L02,10,50,11,1,Prata,1,Leste,fake_email@corporate.co
0034082057,5,54,N02,37,0.01,4,0,Bronze,0,Norte,fake_email@corporate.co
0034084165,6,60,CO04,08,10578.37,12,0,Ouro,1,Centro-0este,fake_email@corporate.co
0034085439,3,43,CO04,23,600,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0034087717,8,63,L01,12,50,8,0,Prata,1,Leste,fake_email@corporate.co
0034088225,7,28,L01,36,1245,2,1,Prata,1,Leste,fake_email@corporate.co
0034088748,7,53,L01,27,3000,1,0,Prata,1,Leste,fake_email@corporate.co
0034091862,8,63,L02,06,3000,8,0,Prata,1,Leste,fake_email@corporate.co
0034093350,12,34,CO04,25,0.01,7,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034095310,13,44,CO02,04,0.01,6,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034098816,10,49,N02,44,840.01,8,0,Prata,1,Norte,fake_email@corporate.co
0034100527,20,53,N03,38,12053.35,5,1,Ouro,0,Norte,fake_email@corporate.co
0034102171,3,44,N02,38,6000,2,0,Ouro,1,Norte,fake_email@corporate.co
0034102244,16,33,L01,38,0.02,7,1,Prata,1,Leste,fake_email@corporate.co
0034106240,8,56,L01,10,6000,4,0,Ouro,1,Leste,fake_email@corporate.co
0034106290,12,49,CO01,28,0.01,5,0,Bronze,99,Centro-0este,fake_email@corporate.co
0034107190,8,47,L01,16,6053.35,7,0,Ouro,1,Leste,fake_email@corporate.co
0034107548,8,36,L02,53,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0034107912,3,51,L01,04,1000,5,0,Prata,1,Leste,fake_email@corporate.co
0034109850,8,51,S03,12,6106.7,27,1,Ouro,1,Sul,fake_email@corporate.co
0034110450,4,38,N03,25,0.01,9,0,Bronze,0,Norte,fake_email@corporate.co
0034111367,8,49,S01,28,300,10,0,Prata,1,Sul,fake_email@corporate.co
0034113181,10,30,L01,09,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
0034113378,9,76,L01,18,3000,11,0,Prata,0,Leste,fake_email@corporate.co
0034115834,5,72,S02,40,2000,22,0,Prata,1,Sul,fake_email@corporate.co
0034116075,8,57,L01,53,3000,9,1,Prata,1,Leste,fake_email@corporate.co
0034116830,16,49,L01,13,48301.78,11,0,Platino,1,Leste,fake_email@corporate.co
0034116873,7,51,N02,35,11600.01,7,0,Ouro,0,Norte,fake_email@corporate.co
0034118167,10,68,CO01,38,4000,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0034118841,5,42,CO02,10,26309.52,3,0,Platino,0,Centro-0este,fake_email@corporate.co
0034124787,12,77,S02,03,3000,19,1,Prata,1,Sul,fake_email@corporate.co
0034126704,7,58,N02,14,15000,5,0,Ouro,0,Norte,fake_email@corporate.co
0034128383,9,72,L01,35,20498.42,3,0,Platino,0,Leste,fake_email@corporate.co
0034132569,9,67,L01,04,1500,4,0,Prata,0,Leste,fake_email@corporate.co
0034133140,6,,N02,25,2200,9,0,Prata,1,Norte,fake_email@corporate.co
0034133816,7,63,O,11,6105.32,8,0,Ouro,0,0este,fake_email@corporate.co
0034134693,,65,L01,21,4500,4,0,Prata,0,Leste,fake_email@corporate.co
0034136327,10,43,S02,25,3000,5,1,Prata,1,Sul,fake_email@corporate.co
0034136513,8,52,L02,14,1260,7,0,Prata,0,Leste,fake_email@corporate.co
0034140740,,56,L01,21,139.8,6,0,Prata,0,Leste,fake_email@corporate.co
0034143366,9,42,L01,52,0.01,5,1,Bronze,0,Leste,fake_email@corporate.co
0034145814,5,71,N02,08,9053.35,11,0,Ouro,0,Norte,fake_email@corporate.co
0034146950,10,62,N02,47,0.01,9,0,Bronze,1,Norte,fake_email@corporate.co
0034147736,11,52,CO04,37,50,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0034149160,3,30,L01,52,210,7,0,Prata,0,Leste,fake_email@corporate.co
0034154074,5,65,CO02,02,6053.35,6,0,Ouro,1,Centro-0este,fake_email@corporate.co
0034154910,7,78,L01,01,12053.35,7,0,Ouro,1,Leste,fake_email@corporate.co
0034156654,8,52,CO01,28,420,8,0,Prata,0,Centro-0este,fake_email@corporate.co
0034157243,7,60,N02,28,6000.01,5,0,Ouro,1,Norte,fake_email@corporate.co
0034158347,12,44,N01,35,0.01,,0,Bronze,0,Norte,fake_email@corporate.co
0034160953,13,31,L02,12,0.01,5,1,Bronze,0,Leste,fake_email@corporate.co
0034163715,10,30,CO01,52,0.01,9,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034165696,7,,L01,27,50.01,8,0,Prata,0,Leste,fake_email@corporate.co
0034170460,16,50,N02,28,6053.35,6,1,Ouro,1,Norte,fake_email@corporate.co
0034173907,10,65,L02,16,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0034174121,10,65,CO02,12,6053.35,6,0,Ouro,1,Centro-0este,fake_email@corporate.co
0034174423,,40,CO01,50,0.01,9,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034176663,11,77,CO04,06,6000,2,0,Ouro,0,Centro-0este,fake_email@corporate.co
0034177180,8,60,N03,52,5126.67,12,0,Ouro,1,Norte,fake_email@corporate.co
0034177600,7,46,L01,09,14000,6,0,Ouro,1,Leste,fake_email@corporate.co
0034178100,11,46,L01,38,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0034179590,3,66,N01,01,2500,1,0,Prata,0,Norte,fake_email@corporate.co
0034180849,11,38,L01,52,250,8,1,Prata,1,Leste,fake_email@corporate.co
0034181748,,68,CO04,38,0.01,,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034184631,7,67,L01,22,3000,2,0,Prata,1,Leste,fake_email@corporate.co
0034187401,5,57,L01,04,1000,3,0,Prata,1,Leste,fake_email@corporate.co
0034188149,9,32,CO02,46,0.01,4,0,Bronze,1,Centro-0este,fake_email@corporate.co
0034188424,11,67,N02,04,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0034189501,9,64,N01,11,420,7,0,Prata,1,Norte,fake_email@corporate.co
0034190798,7,41,N02,16,2500,3,0,Prata,1,Norte,fake_email@corporate.co
0034197164,,64,N01,35,1000,9,0,Prata,1,Norte,fake_email@corporate.co
0034202672,5,42,CO04,45,6000,1,0,Ouro,0,Centro-0este,fake_email@corporate.co
0034207186,8,39,N01,38,0.01,4,1,Bronze,1,Norte,fake_email@corporate.co
0034208700,6,75,CO04,52,3000,6,0,Prata,0,Centro-0este,fake_email@corporate.co
0034209243,8,42,CO04,27,480,1,0,Prata,0,Centro-0este,fake_email@corporate.co
0034210446,7,,L01,01,6000,6,1,Ouro,1,Leste,fake_email@corporate.co
0034210977,5,78,O,42,12000,19,0,Ouro,1,0este,fake_email@corporate.co
0034211884,6,47,N01,12,10000,10,1,Ouro,1,Norte,fake_email@corporate.co
0034212317,8,44,L01,04,240,6,1,Prata,1,Leste,fake_email@corporate.co
0034212546,8,49,L02,52,5000,5,0,Prata,1,Leste,fake_email@corporate.co
0034212880,9,28,CO04,53,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0034213275,11,64,S02,52,18400,8,1,Ouro,1,Sul,fake_email@corporate.co
0034214522,6,30,N02,38,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0034215065,9,55,L02,28,4349.4,5,0,Prata,1,Leste,fake_email@corporate.co
0034215936,10,35,L01,52,0.01,4,0,Bronze,0,Leste,fake_email@corporate.co
0034216517,8,30,N01,23,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0034218323,5,51,N03,32,0.01,8,1,Bronze,1,Norte,fake_email@corporate.co
0034219842,11,39,CO02,02,6000,5,1,Ouro,1,Centro-0este,fake_email@corporate.co
0034220603,5,66,L01,04,6000.01,5,0,Ouro,0,Leste,fake_email@corporate.co
0034221537,9,48,CO02,34,50,10,0,Prata,1,Centro-0este,fake_email@corporate.co
0034222746,3,61,N02,12,9083.82,7,0,Ouro,0,Norte,fake_email@corporate.co
0034224129,7,31,CO02,51,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0034224803,5,38,L02,19,3000,8,1,Prata,1,Leste,fake_email@corporate.co
0034225060,16,41,L01,52,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0034225478,8,39,L01,27,0.01,4,1,Bronze,1,Leste,fake_email@corporate.co
